address,balance,TDR,Wallet_Age(Days),From_Count,To_Count,Predicted_Holding_days
0x0df58d7d446867137824975d95b2d3235f5d3955,0.00233,0.238,699,37,63,Over 4 weeks
0xd952f25a26404e6c1d3e320c7116fc444296a2e7,0.05741,0.108,348,4,19,Over 4 weeks
0x062132d1fec4fdc336b44c8b82a8d688f92add8c,2.72204,0.19,504,30,58,Over 4 weeks
0x3fd30b1ba380bbfb802c5e6f7b833c9a55345488,0.00056,0.207,428,40,44,Over 4 weeks
0x9eb4eb18cf1d8a8451fe062d914d81c5bf9ce1e3,0.01696,0.077,548,8,21,Over 4 weeks
0x0f560d3b9a4000736d41943968181fec774322b3,0.16866,0.178,773,44,56,Over 4 weeks
0x85843b857c53df039ebbd3882c4ecdafcf06fff0,0.12106,0.059,726,10,31,Over 4 weeks
0xb0abc3d777df7880e1f2794918ee92cbba2401d3,0.00489,0.116,399,8,21,Over 4 weeks
0x9349738c1491d4dddfdddc3a4cb0e3e709934c63,0.0148,0.104,399,7,19,Over 4 weeks
0x6c86ee2872acc7da65d39a42dca5b398713c9d59,0.00292,0.038,315,1,3,Over 4 weeks
0x5022357ef2b063a3eaa2cb83070bb7aa66084555,0.00181,0.0,0,0,0,Over 4 weeks
0xaf1d872958f8420272bfea5c4a078b03f4f85df2,0.00587,0.014,1287,7,11,Over 4 weeks
0x463892108a1b2503dfb0c335893af1858bbc8777,0.00926,0.033,562,4,9,Over 4 weeks
0x2516897b7e15a9a22721327910c276fb3985ccd4,0.00248,0.061,484,5,16,Over 4 weeks
0x554047f6e0120ed3738e994b89d2a06462919e60,0.00878,0.028,562,3,8,Over 4 weeks
0x19583d656a13d099e4c5fb6f8c5879ae950b3e7d,0.09247,0.015,549,2,6,Over 4 weeks
0x1e36c4d02ae28744d2a8a338baa8b1af9084f7b9,0.00033,0.357,292,13,38,Over 4 weeks
0x7d344619d76b9e9ad09d36fc19a30ecdd02d8b2f,0.02058,0.079,807,28,34,Over 4 weeks
0xf53a69e7b19d3a92ceae7efb9c621d01d5ab365a,0.01694,0.35,963,52,48,Over 4 weeks
0x323bfe9f384e88111e83f37ed7a854d0cc5f99d7,0.01102,0.581,350,48,52,Over 4 weeks
0xf6138c90105604cfecf852da41e503802cc2fb50,0.00274,0.165,1454,13,87,Over 4 weeks
0xba0e13b23b2d5fd5cb80544a34345fd370151179,0.04372,0.541,277,77,23,Over 4 weeks
0x85ddb471e9f149ca83bce126fe677ee8c83a2351,0.00976,0.372,571,8,8,Over 4 weeks
0xc197ea1194243b76b2c3db44074c46c7f57074ed,9e-05,0.044,936,8,16,Over 4 weeks
0x522a33e8ec398393cd45f3a2a4181273f3668ecd,0.04882,0.315,515,51,49,Over 4 weeks
0x73f61e66345b8f78951508e8f1cd0ab51e1d9b6b,0.00108,0.207,694,40,60,Over 4 weeks
0x2a5269de9a146ba3159e0229992aeee2741edaca,0.02121,0.03,649,7,11,Over 4 weeks
0xde1f6b472cfc451d0ae4db554834ce5686dd7e39,0.37274,0.053,481,10,14,Over 4 weeks
0x568fe97846d84ed5da6c18c7a8711b92b5417d54,0.00679,0.067,721,13,24,Over 4 weeks
0x03b58e5947a2abaa970b92eb20df654f9d3f923a,0.00333,0.084,400,5,16,Over 4 weeks
0xea8fe2eca84ec709b7ff1828f1c0ffdc93fc7369,0.00523,0.341,284,9,37,Over 4 weeks
0x0edfcf9bb8b59b07e53b9b1c4d92351e8d922ab8,0.00024,0.039,548,5,15,Over 4 weeks
0x980e4bd9624da0b52a92004597861856a13850d6,0.07068,0.101,347,4,16,Over 4 weeks
0xa21aa7758113c5a05750a39da64ead293297ebb9,0.10926,0.132,740,39,51,Over 4 weeks
0x6095577a3504f6622cc6aab8d550f86d3f348140,0.00782,0.098,725,31,35,Over 4 weeks
0x77541b2ebb31c3fc37fa41495214ed1c2181d64f,0.00188,0.103,1847,0,7,Over 4 weeks
0x464985b2e3e80f2f3152266e4b339cd4ca6670df,0.00019,0.026,527,4,4,Over 4 weeks
0x707982cadbbbc6f3f46efa681737fdc371f934d7,0.00138,0.056,295,1,4,Over 4 weeks
0xd42a5549414b8aaa5a2a162eebc83c2d057f8590,0.0013,0.328,283,10,34,Over 4 weeks
0x02d3facd2880b3a7a97a41ee333f6ad6754b9759,0.00113,0.032,300,1,2,Over 4 weeks
0x2e76d2cf3c983dd1fcf6ea3842a4f4b0f8a47af0,0.02056,0.026,391,2,6,Over 4 weeks
0xd9d99261646e58e7da2408aa8a6fc2da4a1af7e4,0.0869,0.007,966,1,6,Over 4 weeks
0x840b075fdf55fb8858b1e4da59737c31f980a9c7,0.00229,0.095,853,32,38,Over 4 weeks
0x86fd1a603c0de5894deefa276c9ecf3442dc2c7a,0.00421,0.296,284,9,31,Over 4 weeks
0x81422c8e22944406b67666b7bb997ee58e91936c,0.00365,0.218,282,6,23,Over 4 weeks
0x47e15b5acda3b0e59d61e92da5ca253b3309f9f1,0.00223,0.276,283,9,28,Over 4 weeks
0x30e5efb34dc9f52fb7864fd342407a20444f02f4,0.00014,0.122,281,9,23,Over 4 weeks
0x267a136e94901f16fb8abc59db34b4a58ba4af33,0.00206,0.574,282,7,24,Over 4 weeks
0xdb7300fda11b4f8a4ec5b90d65066908f0dc70d9,0.0196,0.015,833,3,2,Over 4 weeks
0x3c979e891fd446f8a83c84005b46bb31d3b47b1f,0.00096,0.157,264,3,15,Over 4 weeks
0x69f8251208095e99ad35300e061f09c5e22778a8,0.00097,0.314,263,2,9,Over 4 weeks
0xf2f7354d681512bfbb9cfc4437e1935d5dbc487c,0.00481,0.491,282,6,20,Over 4 weeks
0x12a57b4abddf08cc418136e03b553283370b050b,0.00101,0.343,263,2,10,Over 4 weeks
0xd7f0c17b2ae74c9141ee52e950afdd1d6cd3b5d9,0.00099,0.286,264,2,8,Over 4 weeks
0x9add004148a2ba4280b24a01df3453832f7e2d54,0.00099,0.343,264,2,10,Over 4 weeks
0x18f0f53e245953b92c32720b5a8beeb5e5f6570d,0.00537,0.538,282,7,21,Over 4 weeks
0x9437a2c6703876713adb7782d4da21e5b2aebd60,0.001,0.257,264,2,7,Over 4 weeks
0x89683ce65d26e4d091a4baa027c9e711679d8f70,0.00099,0.371,263,2,11,Over 4 weeks
0x035f48de27cadfb3615bb1a4b0e173140cb64936,0.02512,0.026,389,3,5,Over 4 weeks
0x5b1796859d7a6c8a8d5d4d52a5effd8c83d41108,0.1276,0.046,583,11,15,Over 4 weeks
0xd35325edd273bb9b54369b54874df7ed637f7dc9,0.00103,0.017,300,1,2,Over 4 weeks
0x130d249e68c67d1151c367a145721b010f58d2c6,0.00098,0.286,264,2,8,Over 4 weeks
0xb827645a4cf2bd20206b167a1184c13c3834e572,0.001,0.343,264,2,10,Over 4 weeks
0x9313eedf9c73eaece003d51079aa2acf9110d5a1,0.01979,0.36,266,3,15,Over 4 weeks
0xef7431cece8c5195d5173480d5c9c36b8773a31a,0.001,1.286,266,3,6,Over 4 weeks
0xdf14ab0dc8f8fdf5181a28a2fff31e2edf2d8028,0.00106,0.046,2017,38,53,Over 4 weeks
0x1b03f70d145cd36efa3b4ca0f55e4cdbf76516c3,1.37955,0.163,1924,45,55,Over 4 weeks
0x534e0c3eda80a8267e3a088b3c2c6ca56ffb223b,0.00182,0.08,475,7,21,Over 4 weeks
0x5c7e8a9e548f9f6825eb2d39e502f2e6440db139,0.0185,0.875,267,2,5,Over 4 weeks
0x98e371ceb9c4a346da510c45707cde5b10629ae8,0.04412,0.0,0,0,0,Over 4 weeks
0x1edcd6be0b63316a75f79cb970401746958dcf11,0.01163,0.035,620,7,9,Over 4 weeks
0xf12d6a3187b54cb82062e492b08bc271edc00b7b,0.0266,0.071,516,12,13,Over 4 weeks
0xc834b86b4c4bb10681b3284a59f5c0240aed3510,0.03112,0.024,248,0,2,Over 4 weeks
0xcdab85b5ccc3c83603c1a9478e6a74169aa92978,0.01609,0.0,0,0,0,Over 4 weeks
0x7dce597d43c62302a5a4be4444724a9c7b6b84ce,0.00662,0.179,1760,28,72,Over 4 weeks
0x68206a57e4a2977e97e6d19a335dbd988bf59de7,0.01673,0.013,719,4,5,Over 4 weeks
0xdc4ee0e7e62c31e03378ff6204d58094461d13cf,0.0032,0.034,360,0,2,Over 4 weeks
0x70344a1f4965bdcefdddd6269025ba3b869550b9,0.00375,0.018,655,2,5,Over 4 weeks
0xb9d5ff7ba66553841090ca712d0079377e39870d,0.7988,0.365,1884,4,96,Over 4 weeks
0x2b67c255ed11e79a222b7e41556c898983fb1f0c,0.00211,0.034,362,0,2,Over 4 weeks
0x7cbe8e767bf2012ce701beb2ee4e10b371356bb2,0.0025,0.263,400,2,3,Over 4 weeks
0x12e1631737a8da97fbc7f02e0b2f5d5d3cda4d91,0.0009,0.033,714,5,6,Over 4 weeks
0xb70a6fa3a440e27c5e0a4d5461bb49fe12f473d1,0.00063,0.2,399,2,2,Over 4 weeks
0x2df8dd6417e6b6e004e27bc396e02f8de716e648,0.00081,2.0,397,1,1,Over 4 weeks
0x9b79c43b6b2859e69d40aa585f2473a792ab9869,0.00322,0.033,359,0,2,Over 4 weeks
0x59c47714681195a41e19997df13db0e4e335209d,0.03751,0.032,333,2,7,Over 4 weeks
0x582a5ec12da5afd92c1d5af29b365fee406dbe12,0.00198,1.0,219,0,1,Over 4 weeks
0x717ba2d9ae88a92c98eb796d3d7dd2d09755a0d6,0.21107,0.345,730,44,56,Over 4 weeks
0x3a49b728f01bcbd5b2c58431294e2abda14318ce,0.00037,0.036,219,1,2,Over 4 weeks
0xae36e3754131bc10aafff74e0936f9027e179f23,0.02691,2.0,283,1,1,Over 4 weeks
0x2d4bc4e2946c4a61c98f963d204350b8b0e40a91,0.04358,0.055,212,4,6,Over 4 weeks
0xf36bceb9b99cec53e20ddeb8083a7fef793825a3,0.01453,0.026,495,1,2,Over 4 weeks
0x1caf7569bde07f5bb60c5673fbc56db863f7b564,0.10419,0.164,510,26,35,Over 4 weeks
0xaf1714d47163bb5c1114fb194ee27d2ab0e705b8,0.01066,0.097,480,19,19,Over 4 weeks
0xdc5a14368a69c4c6e9e0998293f15e94b4eb10fb,0.00015,0.0,0,0,0,Over 4 weeks
0x2b20d70308dac25e957dd4a0dbf53a056eaf434d,0.00023,5.0,576,4,1,Over 4 weeks
0xe8e6f7b523bea4fbc742ef00383e1705be5b89da,0.00017,4.0,575,2,2,Over 4 weeks
0xf9989e5f5587201282ac9d75fbbfbad607918bdd,0.00294,0.0,0,0,0,Over 4 weeks
0x88d7db7454014b9a2c894b07eae516ada7b3505b,0.00081,2.0,399,1,1,Over 4 weeks
0xfd2ee61e617a7b0ce5b6cd173704f7ef82138d49,0.00012,0.0,0,0,0,Over 4 weeks
0xb36ce9e822c593b0c74ec95f18d3827fa2eb292f,6e-05,0.0,0,0,0,Over 4 weeks
0x97b70cac7ba6ec475cdf0b7ef1a19afe9e1c1b08,0.12016,0.072,490,10,9,Over 4 weeks
0xc9b8f122fead1161cdb591665fa58c54ddcd1769,9e-05,0.0,0,0,0,Over 4 weeks
0x9343e57e29b9e33d10914e08a0492789ca1c487e,8e-05,0.0,0,0,0,Over 4 weeks
0xf4a2a0015292d23ac8018f0252764c5cb296e434,0.07246,0.045,527,11,12,Over 4 weeks
0x696d181a7961ee66c42f1ebeddc0b48b106c45ad,0.0349,0.49,919,52,48,Over 4 weeks
0xea5bbad59c45a02ac0b0f48c9b4b7ccbccd73c36,0.06001,0.159,408,15,48,Over 4 weeks
0x894c933c4113fa86a84262f12610d4e8266e9194,0.01562,0.549,350,46,54,Over 4 weeks
0xf85d965e9fd4607b000110253214f49231f0031a,0.05417,0.418,520,53,47,Over 4 weeks
0x7f7ed74ba8d347640a0a4150751879efa6a5c8cf,0.00667,0.134,921,37,63,Over 4 weeks
0xa6d51779b45bdf1c5b6bd0fe86be2c2d9481e69d,1.08474,0.124,480,24,35,Over 4 weeks
0x9f9ebce72c0715cdbad4d589986eb22f6782a1ce,0.0925,2.128,912,47,53,Over 4 weeks
0x15d693444abd97710437de8b9bc271137994cf5e,0.00124,0.204,720,41,59,Over 4 weeks
0x1f14c2f40400471fb4a3aef1390f6bbbf2ad8f99,0.27006,0.157,873,34,66,Over 4 weeks
0x18e9664a094d8d134bb3bae84119305afe308ece,0.00214,0.741,1202,7,93,Over 4 weeks
0xb4a4644914662fcd424a6025c28c02360ef4d077,0.01132,0.052,411,6,8,Over 4 weeks
0x426fccbe1fdb4411f1ce9301dae5d7b70dc28009,0.00069,0.032,267,0,4,Over 4 weeks
0xe80d5a0fcf4aa6046618b67469d381aba9434937,0.01598,0.032,267,0,4,Over 4 weeks
0xa49273cdbf5f77b151e990a843b9431e161dbdd9,0.01212,0.04,266,0,5,Over 4 weeks
0xf4c0a1c30086ff3e4055aaf9b4f249ab52477a95,0.01598,0.032,266,0,4,Over 4 weeks
0x3e3d1fbb4904e76759856a401eb230695013d9a4,0.01604,0.005,1443,1,5,Over 4 weeks
0x0d53fa50672440fa6231aaec8eef3d9e5d46f106,0.01396,0.035,1912,17,45,Over 4 weeks
0xe94aa5e19ebf80c95fd1d55702cfd30c6a1e2248,0.00116,0.03,544,9,7,Over 4 weeks
0xfa6cb3e4b0c8495dc55e8977876e5591050d6a7d,0.01419,0.048,266,1,5,Over 4 weeks
0xbb67bce8d0e63082a5a349b35439f14c167e08f6,0.00876,0.081,1937,46,54,Over 4 weeks
0x0125e36e0515a84b7a4cacb463829b8dd41bd314,0.00073,0.277,345,29,46,Over 4 weeks
0xd10adef92d720fb35b31bbe3c01784f191b01e0c,0.00366,0.074,746,19,33,Over 4 weeks
0x1111212aed04902512911f9573fc146ddec74cb5,0.00158,0.052,673,16,18,Over 4 weeks
0x9ea7123e6b6fe7ada8c4eaa7a8f39cfdb4dce393,0.00166,0.057,716,18,21,Over 4 weeks
0xcacafb5b875e2dc9ca4620b112e9277973de9c69,0.04051,0.194,376,14,47,Over 4 weeks
0xbcd162b4a8063d72bf95a1f685d472a45b35d49b,0.00388,0.066,673,16,19,Over 4 weeks
0x72a7aeb720aa7d5b3187757edcf4757ffdb506fc,0.00158,0.062,673,18,20,Over 4 weeks
0xd45791d42c5da0df1ae44da5cdb99969595d24fd,0.00146,0.05,673,16,17,Over 4 weeks
0x8952896531e8eeaf6221eb1bf3775a234f560cd0,0.06338,0.13,406,12,27,Over 4 weeks
0x8752a7aea7bad6087871e441a5b4c3952f2f3a77,0.96747,0.219,663,40,60,Over 4 weeks
